"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","CauseCat"
,"08","03","CSX","000044863","08","03","NS","032430","08","03","CSX","000044863",,"","08","03","28",11.00,50.00,"AM","04",0.00,0.00,0.00,0.00,"FLORENCE","HOPEWELL","0023.0","51",68.00,"2","1","002","R","Y121","1",0.00,"7","Y","YARD","1","000000","2","TLCX","030402","011","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10931.00,100.00,"M501","",0.00,0.00,0.00,0.00,"M501","2","1","003",12131.00,,"51C670",0.00,"000000",0.00,"1","0","1","1","04","50","04","50","1","2",,"1L",,"FLOREN","N",123.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"HOPEWELL","670","","","","N","",,"NORFOLK SOUTHERN TRAIN RAN INTO SIDE OF CSX TRAIN, Y12128, WHILE WORKING HONEYWELL INDUSTRIES. CSX H","AS TRACK MAINTENANCE.**","","","","","","","","","","","","","","0",0.00,0.00,
,"08","03","CSX","000044865",,,"","","08","03","CSX","000044865",,"","08","03","29",5.00,0.00,"PM","01",0.00,0.00,0.00,0.00,"ALBANY","SOLVAY","0293.5","36",25.00,"2","1","002","R","V815","4",7869.00,"1","Y","DEAD TRACK","1","000000","2","NYC","491999","062","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,14029.00,1800.00,"T110","",0.00,0.00,0.00,0.00,"T110","2","1","002",15829.00,,"36C067",0.00,"000000",0.00,"1","0","1","0","10","","10","","1","1",,"1L",,"ALBANY","N",157.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"ONONDAGA","067","","","","N","",,"V81528 WAS SHOVING INTO TRACK 1 IN FLINT YARD AT SOLVAY.  WHILE MAKING SHOVE MOVE, TRAIN WENT INTO E","MERGENCY.  CONDUCTOR FOUND CARS DERAILED IN DEAD TRACK.**","","","","","","","","","","","","","","0",0.00,0.00,
,"08","03","CSX","000045003",,,"","","08","03","CSX","000045003",,"","08","03","31",9.00,10.00,"AM","01",0.00,0.00,0.00,0.00,"DETROIT","WALBRIDGE","0005.0","39",44.00,"2","2","009","R","Q324","2",2000.00,"1","Y","LEAD","1","000000","2","CSXT","227265","103","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.00,0.00,46.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,17659.00,20000.00,"T110","",0.00,0.00,0.00,0.00,"T110","2","1","009",37659.00,,"39C173",0.00,"000000",0.00,"1","0","1","0","06","40","06","40","1","2",,"1L",,"DETROI","N",66.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"WOOD","173","","","","N","",,"DERAILMENT OCCURRED WHILE PULLING THROUGH DEPARTURE TO RECEIVING.#","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","CSX","000045036",,,"","","08","04","CSX","000045036",,"","08","04","02",4.00,45.00,"AM","04",0.00,0.00,0.00,0.00,"FLORENCE","PELZER","0041.0","45",55.00,"4","1","004","R","E156","2",831.00,"1","Y","TRACK 3","1","000000","4","JAIX","800077","001","N","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,23000.00,0.00,"H306","H702",0.00,0.00,0.00,0.00,"H306","4","1","004",47300.00,,"45C007",0.00,"000000",0.00,"1","0","1","1","03","30","03","29","3","3",,"1L",,"FLOREN","N",167.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"ANDERSON","007","00","00","","N","",,"E15602 CREW FAILED TO PROTECT SHOVE MOVEMENT INTO TRACK 4 AND ENTERED WRONG TRACK.  LEADING CAR BEIN","G SHOVED SIDESWIPED CAR CUT AT OTHER END RESULTING IN DERAILMENT.**","","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","CSX","000045036",,,"","","08","04","CSX","000045036",,"","08","04","02",4.00,45.00,"AM","04",0.00,0.00,0.00,0.00,"FLORENCE","PELZER","0041.0","45",55.00,"4","1","000","E","","2",0.00,"6","N","TRACK 3","1","000000","4","JAIX","800061","001","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,24300.00,0.00,"H306","H702",0.00,0.00,0.00,0.00,"H306","4","1","004",47300.00,,"45C007",0.00,"000000",0.00,"0","0","0","0","","","","","1","3",,"1L",,"FLOREN","N",167.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"ANDERSON","007","00","00","","N","",,"E15602 CREW FAILED TO PROTECT SHOVE MOVEMENT INTO TRACK 4 AND ENTERED WRONG TRACK.  LEADING CAR BEIN","G SHOVED SIDESWIPED CAR CUT AT OTHER END RESULTING IN DERAILMENT.**","","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","CSX","000045048",,,"","","08","04","CSX","000045048",,"","08","04","03",12.00,15.00,"AM","01",0.00,0.00,0.00,0.00,"ALBANY","PALMYRA","0350.0","36",23.00,"4","1","050","R","N758","3",13791.00,"1","Y","2 MAIN","4","000095","1","NYC","489394","086","Y","NYC","489394","086","Y",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,328661.00,254000.00,"E53C","",0.00,0.00,0.00,0.00,"E53C","1","4","050",582661.00,,"36C117",0.00,"000000",0.00,"1","0","1","0","03","45","03","45","1","1",,"1L",,"ALBANY","E",91.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"WAYNE","117","","","","N","",,"N75801 PULLING EAST WHEN IT WENT INTO EMERGENCY.  FOUND 86TH THROUGH 103RD CARS DERAILED.**","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","CSX","000045139",,,"","","08","04","CSX","000045139",,"","08","04","06",8.00,15.00,"PM","04",0.00,0.00,0.00,0.00,"ALBANY","BUFFALO","0434.0","36",45.00,"4","1","009","E","","4",0.00,"5","N","YARD","1","0000.0","2","SHPX","454167","001","Y","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,916.00,100.00,"T305","",0.00,0.00,0.00,0.00,"T305","2","1","010",45406.00,,"36C029",0.00,"000000",0.00,"0","0","0","0","","","","","3","1",,"1L",,"ALBANY","N",117.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"ERIE","029","","","","N","",,"DURING HUMPING OPERATIONS, SINGLE CAR WENT THROUGH RETARDER AND SIDESWIPED THE Y21805 BEING PULLED O","UT OF WEST END.**","","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","CSX","000045139",,,"","","08","04","CSX","000045139",,"","08","04","06",8.00,15.00,"PM","04",2.00,2.00,0.00,0.00,"ALBANY","BUFFALO","0434.0","36",45.00,"4","1","010","E","Y218","4",0.00,"7","Y","CLASS 34","1","0000.0","2","HOMX","199069","023","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44390.00,0.00,"T305","",0.00,0.00,0.00,0.00,"T305","2","1","010",45406.00,,"36C029",0.00,"000000",0.00,"1","0","1","0","04","45","04","45","1","1",,"1L",,"ALBANY","N",117.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"ERIE","029","","","","N","",,"DURING HUMPING OPERATIONS, SINGLE CAR WENT THROUGH RETARDER AND SIDESWIPED THE Y21805 BEING PULLED O","UT OF WEST END.**","","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","CSX","000045191",,,"","","08","04","CSX","000045191",,"","08","04","06",8.00,45.00,"AM","01",0.00,0.00,0.00,0.00,"LOUISVILLE","CINCINNATI","0110.0","39",60.00,"2","1","010","R","Q573","2",3633.00,"1","Y","#1 HUMP LEAD","1","000000","2","CSXT","260985","031","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,0.00,16.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,50837.00,3000.00,"T222","",0.00,0.00,0.00,0.00,"T222","2","1","010",53837.00,,"39C061",0.00,"000000",0.00,"1","0","1","0","01","30","01","30","1","2",,"1L",,"LOUISV","N",63.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"HAMILTON","061","","","","N","",,"Q57306 WAS DEPARTING YARD AND DERAILED CARS ACCOUNT WORN RAIL.^","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","CSX","000045301",,,"","","08","04","IHB","3757",,"","08","04","07",4.00,35.00,"AM","01",23.00,3.00,0.00,0.00,"CHICAGO","EAST CHICAGO","0001.0","18",45.00,"4","1","005","R","Q383","3",2579.00,"1","Y","PASS TRACK","1","000000","3","ACFX","078997","052","Y","","","000","",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,65.00,0.00,0.00,2.00,0.00,3.00,0.00,0.00,104604.00,0.00,"T311","",0.00,0.00,0.00,0.00,"T311","3","1","005",109566.00,,"18C089",0.00,"000000",0.00,"1","0","1","0","07","30","07","30","1","4",,"1L",,"CHICAG","N",67.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"LAKE","089","","","","N","",,"DERAILMENT OCCURRED ON PASSING TRACK WHEN CAR PICKED SWITCH POINT.#","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","CSX","000045346",,,"","","08","04","CSX","000045346",,"","08","04","09",10.00,45.00,"PM","01",12.00,3.00,0.00,0.00,"NASHVILLE","CORNERSVILLE","0248.3","47",55.00,"4","1","019","E","Q647","2",454.00,"1","Y","CORNERSVILLE SIDING","3","000000","3","CP","218355","030","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0.00,8.00,0.00,0.00,4.00,0.00,1.00,0.00,0.00,256135.00,137500.00,"T220","",0.00,0.00,0.00,0.00,"T220","3","3","019",393635.00,,"47C117",0.00,"000000",0.00,"1","0","1","0","05","","05","","1","3",,"1L",,"NASHVI","E",69.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"MARSHALL","117","","","","N","",,"WHILE LEAVING OUT OF SIDING, DERAILMENT OCCURRED DUE TO BROKEN RAIL.#","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","CSX","000045451",,,"","","08","04","CSX","000045451",,"","08","04","12",1.00,35.00,"AM","01",0.00,0.00,0.00,0.00,"ALBANY","EAST SYRACUSE","0285.0","36",55.00,"4","2","004","E","Y337","3",0.00,"7","Y","YARD","1","000000","2","TTAX","753105","025","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,17219.00,200.00,"H303","",0.00,0.00,0.00,0.00,"H303","2","1","004",17419.00,,"36C067",0.00,"000000",0.00,"1","0","1","1","02","05","02","05","1","1",,"1L",,"ALBANY","N",534.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"ONONDAGA","067","00","00","","N","",,"Y33711 WAS TOLD BY INTERMODAL DEPT THAT MANAGES THE INTERMODAL SITE THAT THEIR BLUE FLAGS WERE REMOV","ED AND THEIR DERAILS WERE IN THE OFF POSITION AND IT WAS OK FOR THE Y33711 TO SWITCH THE SITE.  CREW","VERIFIED BLUE FLAGS AND DERAILS WERE DOWN ON EAST END PRIOR TO BEGINNING THE SWITCHING MOVEMENT.  T","HEY THEN WENT TO WEST END TO PROTECT THE SHOVE MOVEMENT AND SAW THAT THE BLUE FLAGS WERE DOWN INDICA","TING TO THEM THAT THE DERAILS WERE IN THE OFF POSITION.  Y33711 THEN SHOVED WEST DERAILING TWO CARS","BEFORE THE MOVEMENT WAS STOPPED.**","","","","","","","","","","0",0.00,0.00,
,"08","04","CSX","000045518",,,"","","08","04","CSX","000045518",,"","08","04","14",12.00,20.00,"PM","01",0.00,0.00,0.00,0.00,"FLORENCE","FAYETTEVILLE","0216.6","37",70.00,"2","1","007","E","F736","4",750.00,"1","Y","MAIN","1","000001","1","UTCX","048276","001","Y","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,39222.00,500.00,"T215","",0.00,0.00,0.00,0.00,"T215","1","1","007",39722.00,,"37C051",0.00,"000000",0.00,"1","0","1","0","05","50","05","50","1","3",,"1L",,"FLOREN","E",49.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"CUMBERLAND","051","","","","N","",,"F73614 DERAILED HEAD THREE CARS ON VANDER LEAD.**","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","CSX","000045593",,,"","","08","04","CSX","000045593",,"","08","04","16",9.00,45.00,"AM","04",0.00,0.00,0.00,0.00,"ALBANY","BUFFALO","0434.0","36",50.00,"2","1","004","E","","4",0.00,"5","N","YARD","1","000000","2","ADMX","053022","001","Y","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8272.00,50.00,"T305","",0.00,0.00,0.00,0.00,"T305","2","1","004",15796.00,,"36C029",0.00,"000000",0.00,"0","0","0","0","","","","","1","1",,"1L",,"ALBANY","N",107.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"ERIE","029","","","","N","",,"DURING HUMPING OPERATIONS, CAR ROLLED OUT THROUGH INERT SIDESWIPING Y11816 AND RESULTING IN A DERAIL","MENT.**","","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","CSX","000045593",,,"","","08","04","CSX","000045593",,"","08","04","16",9.00,45.00,"AM","04",3.00,0.00,0.00,0.00,"ALBANY","BUFFALO","0434.0","36",50.00,"2","1","003","E","Y118","4",0.00,"7","Y","YARD","1","000000","2","CLSX","005445","013","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,13.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,7474.00,0.00,"T305","",0.00,0.00,0.00,0.00,"T305","2","1","004",15796.00,,"36C029",0.00,"000000",0.00,"1","0","1","0","02","16","02","16","3","1",,"1L",,"ALBANY","N",107.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"ERIE","029","","","","N","",,"DURING HUMPING OPERATIONS, CAR ROLLED OUT THROUGH INERT SIDESWIPING Y11816 AND RESULTING IN A DERAIL","MENT.**","","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","CSX","000045622",,,"","","08","04","CSX","000045622",,"","08","04","16",2.00,50.00,"PM","01",9.00,0.00,0.00,0.00,"NASHVILLE","NASHVILLE","0190.0","47",70.00,"2","1","004","E","Q645","2",14434.00,"1","Y","A05","1","000000","2","CSXT","254526","001","Y","CSXT","254526","001","Y",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.00,0.00,33.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,10000.00,50.00,"E27C","",0.00,0.00,0.00,0.00,"E27C","2","1","004",10050.00,,"47C037",0.00,"000000",0.00,"1","0","1","0","11","40","11","40","1","3",,"1L",,"NASHVI","N",92.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"DAVIDSON","037","","","","N","",,"WHILE PULLING THROUGH TRACK, DERAILMENT OCCURRED WHEN BROKEN SILL CAUSED CAR TO PULL APART.#","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","CSX","000045642",,,"","","08","04","CSX","000045642",,"","08","04","17",1.00,30.00,"PM","04",0.00,0.00,0.00,0.00,"ATLANTA","ATLANTA","0865.0","13",75.00,"2","1","004","E","Y194","1",0.00,"7","Y","C15","1","000000","2","CSXT","008260","001","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3000.00,0.00,"H401","",0.00,0.00,0.00,0.00,"H401","2","1","004",23173.00,,"13C121",0.00,"000000",0.00,"1","0","1","0","06","","06","","1","3",,"1L",,"ATLANT","N",127.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"FULTON","121","00","00","","N","",,"Y19417 WAS PULLING FROM TRACK C15 WHEN ENGINE FOULED THE SHOVE LEAD AND SIDESWIPED Y19217 THAT WAS S","HOVING ON WEST TAIL TRACK.^","","","","","","","","","","","","","","1",0.00,0.00,
,"08","04","CSX","000045642",,,"","","08","04","CSX","000045642",,"","08","04","17",1.00,30.00,"PM","04",0.00,0.00,0.00,0.00,"ATLANTA","ATLANTA","0865.0","13",75.00,"2","1","004","E","Y192","1",0.00,"7","Y","WEST TAIL TRACK","1","000000","2","SOU","092144","002","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20173.00,0.00,"H401","",0.00,0.00,0.00,0.00,"H401","2","1","004",23173.00,,"13C121",0.00,"000000",0.00,"1","0","1","0","06","30","06","30","3","3",,"1L",,"ATLANT","N",127.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"FULTON","121","00","00","","N","",,"Y19417 WAS PULLING FROM TRACK C15 WHEN ENGINE FOULED THE SHOVE LEAD AND SIDESWIPED Y19217 THAT WAS S","HOVING ON WEST TAIL TRACK.^","","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","CSX","000045788",,,"","","08","04","CSX","000045788",,"","08","04","21",7.00,40.00,"PM","01",4.00,1.00,0.00,0.00,"NON DIVISION","WAYCROSS","0587.0","13",72.00,"3","1","009","E","Y292","4",0.00,"7","Y","T20 YARD TRACK","1","000000","2","TTGX","991471","017","Y","TTGX","991471","017","Y",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00,20.00,0.00,0.00,4.00,0.00,1.00,0.00,0.00,10701.00,1357.00,"H995","E39C",0.00,0.00,0.00,0.00,"H995","2","1","009",12058.00,,"13C299",0.00,"000000",0.00,"1","0","1","0","03","41","03","41","1","3",,"1L",,"NON DI","N",285.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"WARE","299","","","","N","",,"Y29221 SHOVING 56 CARS FROM BOWL TO RIP TRACK ON T20 WHEN CUSHIONING UNIT DROPPED FROM UNDERNEATH CR","627635, CAUSING 5 OTHER CARS TO DERAIL. MECHANICAL EMPLOYEE WORKING FOREMAN JOB AT RIP TRACK ALLOWE","D BAD ORDERED CAR CR 627635 TO BE PULLED WITH RELEASED CARS BEFORE REPAIRS WERE MADE.","","","","","","","","","","","","","3",0.00,0.00,
,"08","04","CSX","000045800",,,"","","08","04","CSX","000045800",,"","08","04","18",1.00,45.00,"AM","01",0.00,0.00,0.00,0.00,"ATLANTA","LAGRANGE","0825.0","13",50.00,"4","1","005","E","Q679","1",100.00,"1","Y","PYNE SIDING","2","000000","3","CSXT","708310","085","Y","CSXT","708310","085","Y",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,0.00,52.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8908.00,18000.00,"E05C","",0.00,0.00,0.00,0.00,"E05C","3","2","005",26908.00,,"13C285",0.00,"000000",0.00,"1","0","1","0","05","45","05","45","1","3",,"1L",,"ATLANT","E",73.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"TROUP","285","","","","N","",,"Q67917 WENT INTO EMERGENCY DEPARTING PYNE SIDING AND FOUND CAR DERAILED.^","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","CSX","000045860",,,"","","08","04","CSX","000045860",,"","08","04","22",5.00,10.00,"AM","01",0.00,0.00,0.00,0.00,"APPALACHIAN","BAKERSVILLE","0163.2","37",45.00,"4","1","019","R","G938","1",912.00,"1","Y","MAINLINE","2","000064","1","CSXT","260011","056","Y","CSXT","260011","056","Y",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,112785.00,30000.00,"E4AC","",0.00,0.00,0.00,0.00,"E4AC","1","2","019",142785.00,,"37C121",0.00,"000000",0.00,"1","0","1","0","04","54","04","54","1","3",,"1L",,"APPALA","E",55.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"MITCHELL","121","","","","N","",,"G93818 DERAILED CARS ACCOUNT LATERAL MOTION EXCESSIVE.^","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","CSX","000045863",,,"","","08","04","CSX","000045863",,"","08","04","22",7.00,30.00,"PM","04",2.00,0.00,0.00,0.00,"JACKSONVILLE","WAYCROSS","0587.0","13",80.00,"2","1","006","R","Y290","4",0.00,"7","Y","TRIMMER LEAD #3","1","000000","2","CSXT","008231","001","N","","","000","",1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6375.00,500.00,"H607","",0.00,0.00,0.00,0.00,"H607","2","1","006",54264.00,,"13C299",0.00,"000000",0.00,"1","0","1","0","05","","05","","1","3",,"1L",,"JACKSO","N",236.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"WARE","299","00","00","","N","",,"Y29022 SWITCHING IN BOWL TRACK #36 AND WAS INSTRUCTED TO HOLD 5 CARS AND DOUBLE TO B34. Y29022 SWUNG","UP TRIMMER LEAD #3 WITHOUT PERMISSION CAUSING SIDE COLLISION WITH CUT BEING SHOVED OFF T03 THRU T04","CROSSOVER, RESULTING IN DERAILMENT.","","","","","","","","","","","","","1",0.00,0.00,
,"08","04","CSX","000045863",,,"","","08","04","CSX","000045863",,"","08","04","22",7.00,30.00,"PM","04",0.00,0.00,0.00,0.00,"JACKSONVILLE","WAYCROSS","0587.0","13",80.00,"2","1","003","E","","4",0.00,"6","N","T03 T04 CROSSOVER","1","000000","2","CSXT","481880","010","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,47389.00,0.00,"H607","",0.00,0.00,0.00,0.00,"H607","2","1","006",54264.00,,"13C299",0.00,"000000",0.00,"0","0","0","0","","","","","3","3",,"1L",,"JACKSO","N",236.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"WARE","299","00","00","","N","",,"Y29022 SWITCHING IN BOWL TRACK #36 AND WAS INSTRUCTED TO HOLD 5 CARS AND DOUBLE TO B34. Y29022 SWUNG","UP TRIMMER LEAD #3 WITHOUT PERMISSION CAUSING SIDE COLLISION WITH CUT BEING SHOVED OFF T03 THRU T04","CROSSOVER, RESULTING IN DERAILMENT.","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","CSX","000045896",,,"","","08","04","CSX","000045896",,"","08","04","23",9.00,10.00,"AM","01",0.00,0.00,0.00,0.00,"BALTIMORE","BALTIMORE","0088.0","24",70.00,"2","1","002","R","Y194","3",0.00,"7","Y","TRACK B05","1","000000","2","BBRX","007557","002","N","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,9000.00,300.00,"H503","",0.00,0.00,0.00,0.00,"H503","2","1","002",9300.00,,"24C005",0.00,"000000",0.00,"1","0","1","0","02","10","02","10","1","2",,"1L",,"BALTIM","N",86.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"BALTIMORE","005","00","00","","N","",,"AFTER COUPLING TO CARS IN TRACK, DERAILMENT OCCURRED WHEN THROTTLE WAS SET TO 15 MPH.#","","","","","","","","","","","","","","","3",0.00,0.00,
,"08","04","CSX","000045900",,,"","","08","04","CSX","000045900",,"","08","04","19",11.00,40.00,"PM","12",7.00,2.00,0.00,0.00,"FLORENCE","HAMLET","0249.0","37",60.00,"4","3","004","E","Y298","2",0.00,"7","Y","C61","1","000000","2","UTLX","630647","013","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1494.00,0.00,"S016","",0.00,0.00,0.00,0.00,"S016","2","1","004",13128.00,,"37C153",0.00,"000000",0.00,"1","0","0","0","07","41","","","3","3",,"1L",,"FLOREN","N",277.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"RICHMOND","153","","","","N","",,"Y29819 WAS PULLING 23 CARS OUT OF C61 WHEN THE SKATES FAILED TO HOLD C58 IN THE CLEAR. DURING NORMAL","HUMPING OPERATIONS THE SOEX 2894 STRUCK THE UTLX 630647 ON THE Y29819 AS THEY WERE PULLING OUT OF C","61, DERAILING SOEX 2894 AND DAMAGING UTLX 630647 PLUS 4 OTHER CARS ON Y29819.","","","","","","","","","","","","","1",0.00,0.00,
